client id,noise multiplier,round,epsilon
client0,0.16,90,140.387777
client0,0.16,91,141.835123
client0,0.16,92,143.282469
client0,0.16,93,144.729815
client0,0.16,94,146.177161
client0,0.16,95,147.624508
client0,0.16,96,149.071854
client0,0.16,97,150.5192
client0,0.16,98,151.966546
client0,0.16,99,153.413892
client0,0.16,100,154.861238
client1,0.16,1,10.926174
client1,0.16,2,11.725717
client1,0.16,3,12.52526
client1,0.16,4,13.324803
client1,0.16,5,14.124346
client1,0.16,6,14.923888
client1,0.16,7,15.723431
client1,0.16,8,16.522974
client1,0.16,9,17.322517
client1,0.16,10,18.12206
client1,0.16,11,18.921603
client1,0.16,12,19.721146
client1,0.16,13,20.520689
client1,0.16,14,21.320231
client1,0.16,15,22.119774
client1,0.16,16,22.919317
client1,0.16,17,23.71886
client1,0.16,18,24.518403
client1,0.16,19,25.317946
client1,0.16,20,26.117489
client1,0.16,21,26.917032
client1,0.16,22,27.716575
client1,0.16,23,28.516117
client1,0.16,24,29.31566
client1,0.16,25,30.115203
client1,0.16,26,30.914746
client1,0.16,27,31.714289
client1,0.16,28,32.513832
client1,0.16,29,33.313375
client1,0.16,30,34.112918
client1,0.16,31,34.91246
client1,0.16,32,35.712003
client1,0.16,33,36.511546
client1,0.16,34,37.311089
client1,0.16,35,38.110632
client1,0.16,36,38.910175
client1,0.16,37,39.709718
client1,0.16,38,40.509261
client1,0.16,39,41.308804
client1,0.16,40,42.108346
client1,0.16,41,42.907889
client1,0.16,42,43.707432
client1,0.16,43,44.506975
client1,0.16,44,45.306518
client1,0.16,45,46.106061
client1,0.16,46,46.905604
client1,0.16,47,47.705147
client1,0.16,48,48.504689
client1,0.16,49,49.304232
client1,0.16,50,50.103775
client1,0.16,51,50.903318
client1,0.16,52,51.702861
client1,0.16,53,52.502404
client1,0.16,54,53.301947
client1,0.16,55,54.10149
client1,0.16,56,54.901033
client1,0.16,57,55.700575
client1,0.16,58,56.500118
client1,0.16,59,57.299661
client1,0.16,60,58.099204
client1,0.16,61,58.898747
client1,0.16,62,59.69829
client1,0.16,63,60.497833
client1,0.16,64,61.297376
client1,0.16,65,62.096918
client1,0.16,66,62.896461
client1,0.16,67,63.696004
client1,0.16,68,64.495547
client1,0.16,69,65.29509
client1,0.16,70,66.094633
client1,0.16,71,66.894176
client1,0.16,72,67.693719
client1,0.16,73,68.493262
client1,0.16,74,69.292804
client1,0.16,75,70.092347
client1,0.16,76,70.89189
client1,0.16,77,71.691433
client1,0.16,78,72.490976
client1,0.16,79,73.290519
client1,0.16,80,74.090062
client1,0.16,81,74.889605
client1,0.16,82,75.689147
client1,0.16,83,76.48869
client1,0.16,84,77.288233
client1,0.16,85,78.087776
client1,0.16,86,78.887319
client1,0.16,87,79.686862
client1,0.16,88,80.486405
client1,0.16,89,81.285948
client1,0.16,90,82.085491
client1,0.16,91,82.885033
client1,0.16,92,83.684576
client1,0.16,93,84.484119
client1,0.16,94,85.283662
client1,0.16,95,86.083205
client1,0.16,96,86.882748
client1,0.16,97,87.682291
client1,0.16,98,88.481834
client1,0.16,99,89.281376
client1,0.16,100,90.080919
client2,0.16,1,104.986738
client2,0.16,2,199.846846
client2,0.16,3,294.706953
client2,0.16,4,389.56706
client2,0.16,5,484.427168
client2,0.16,6,579.287275
client2,0.16,7,674.147383
client2,0.16,8,769.00749
client2,0.16,9,863.867597
client2,0.16,10,958.727705
client2,0.16,11,1053.587812
client2,0.16,12,1148.447919
client2,0.16,13,1243.308027
client2,0.16,14,1338.168134
client2,0.16,15,1433.028241
client2,0.16,16,1527.888349
client2,0.16,17,1622.748456
client2,0.16,18,1717.608563
client2,0.16,19,1812.468671
client2,0.16,20,1907.328778
client2,0.16,21,2002.188885
client2,0.16,22,2097.048993
client2,0.16,23,2191.9091
client2,0.16,24,2286.769207
client2,0.16,25,2381.629315
client2,0.16,26,2476.489422
client2,0.16,27,2571.349529
client2,0.16,28,2666.209637
client2,0.16,29,2761.069744
client2,0.16,30,2855.929852
client2,0.16,31,2950.789959
client2,0.16,32,3045.650066
client2,0.16,33,3140.510174
client2,0.16,34,3235.370281
client2,0.16,35,3330.230388
client2,0.16,36,3425.090496
client2,0.16,37,3519.950603
client2,0.16,38,3614.81071
client2,0.16,39,3709.670818
client2,0.16,40,3804.530925
client2,0.16,41,3899.391032
client2,0.16,42,3994.25114
client2,0.16,43,4089.111247
client2,0.16,44,4183.971354
client2,0.16,45,4278.831462
client2,0.16,46,4373.691569
client2,0.16,47,4468.551676
client2,0.16,48,4563.411784
client2,0.16,49,4658.271891
client2,0.16,50,4753.131998
client2,0.16,51,4847.992106
client2,0.16,52,4942.852213
client2,0.16,53,5037.712321
client2,0.16,54,5132.572428
client2,0.16,55,5227.432535
client2,0.16,56,5322.292643
client2,0.16,57,5417.15275
client2,0.16,58,5512.012857
client2,0.16,59,5606.872965
client2,0.16,60,5701.733072
client2,0.16,61,5796.593179
client2,0.16,62,5891.453287
client2,0.16,63,5986.313394
client2,0.16,64,6081.173501
client2,0.16,65,6176.033609
client2,0.16,66,6270.893716
client2,0.16,67,6365.753823
client2,0.16,68,6460.613931
client2,0.16,69,6555.474038
client2,0.16,70,6650.334145
client2,0.16,71,6745.194253
client2,0.16,72,6840.05436
client2,0.16,73,6934.914467
client2,0.16,74,7029.774575
client2,0.16,75,7124.634682
client2,0.16,76,7219.494789
client2,0.16,77,7314.354897
client2,0.16,78,7409.215004
client2,0.16,79,7504.075112
client2,0.16,80,7598.935219
client2,0.16,81,7693.795326
client2,0.16,82,7788.655434
client2,0.16,83,7883.515541
client2,0.16,84,7978.375648
client2,0.16,85,8073.235756
client2,0.16,86,8168.095863
client2,0.16,87,8262.95597
client2,0.16,88,8357.816078
client2,0.16,89,8452.676185
client2,0.16,90,8547.536292
client2,0.16,91,8642.3964
client2,0.16,92,8737.256507
client2,0.16,93,8832.116614
client2,0.16,94,8926.976722
client2,0.16,95,9021.836829
client2,0.16,96,9116.696936
client2,0.16,97,9211.557044
client2,0.16,98,9306.417151
client2,0.16,99,9401.277258
client2,0.16,100,9496.137366
client0,0.15,1,15.684515
client0,0.15,2,21.242399
client0,0.15,3,26.800283
client0,0.15,4,32.358167
client0,0.15,5,37.916051
client0,0.15,6,43.473935
client0,0.15,7,49.031819
client0,0.15,8,54.589703
client0,0.15,9,60.147587
client0,0.15,10,65.705471
client0,0.15,11,71.263355
client0,0.15,12,76.821239
client0,0.15,13,82.379123
client0,0.15,14,87.937007
client0,0.15,15,93.494891
client0,0.15,16,99.052775
client0,0.15,17,104.610659
client0,0.15,18,110.168543
client0,0.15,19,115.726426
client0,0.15,20,121.28431
client0,0.15,21,126.842194
client0,0.15,22,132.400078
client0,0.15,23,137.957962
client0,0.15,24,143.515846
client0,0.15,25,149.07373
client0,0.15,26,154.631614
client0,0.15,27,160.189498
client0,0.15,28,165.747382
client0,0.15,29,171.305266
client0,0.15,30,176.86315
client0,0.15,31,182.421034
client0,0.15,32,187.978918
client0,0.15,33,193.536802
client0,0.15,34,199.094686
client0,0.15,35,204.65257
client0,0.15,36,210.210454
client0,0.15,37,215.768338
client0,0.15,38,221.326222
client0,0.15,39,226.884106
client0,0.15,40,232.44199
client0,0.15,41,237.999874
client0,0.15,42,243.557758
client0,0.15,43,249.115642
client0,0.15,44,254.673526
client0,0.15,45,260.23141
client0,0.15,46,265.789294
client0,0.15,47,271.347178
client0,0.15,48,276.905062
client0,0.15,49,282.462945
client0,0.15,50,288.020829
client0,0.15,51,293.578713
client0,0.15,52,299.136597
client0,0.15,53,304.694481
client0,0.15,54,310.252365
client0,0.15,55,315.810249
client0,0.15,56,321.368133
client0,0.15,57,326.926017
client0,0.15,58,332.483901
client0,0.15,59,338.041785
client0,0.15,60,343.599669
client0,0.15,61,349.157553
client0,0.15,62,354.715437
client0,0.15,63,360.273321
client0,0.15,64,365.831205
client0,0.15,65,371.389089
client0,0.15,66,376.946973
client0,0.15,67,382.504857
client0,0.15,68,388.062741
client0,0.15,69,393.620625
client0,0.15,70,399.178509
client0,0.15,71,404.736393
client0,0.15,72,410.294277
client0,0.15,73,415.852161
client0,0.15,74,421.410045
client0,0.15,75,426.967929
client0,0.15,76,432.525813
client0,0.15,77,438.083697
client0,0.15,78,443.641581
client0,0.15,79,449.199464
client0,0.15,80,454.757348
client0,0.15,81,460.315232
client0,0.15,82,465.873116
client0,0.15,83,471.431
client0,0.15,84,476.988884
client0,0.15,85,482.546768
client0,0.15,86,488.104652
client0,0.15,87,493.662536
client0,0.15,88,499.22042
client0,0.15,89,504.778304
client0,0.15,90,510.336188
client0,0.15,91,515.894072
client0,0.15,92,521.451956
client0,0.15,93,527.00984
client0,0.15,94,532.567724
client0,0.15,95,538.125608
client0,0.15,96,543.683492
client0,0.15,97,549.241376
client0,0.15,98,554.79926
client0,0.15,99,560.357144
client0,0.15,100,565.915028
client1,0.15,1,13.197008
client1,0.15,2,16.267386
client1,0.15,3,19.337763
client1,0.15,4,22.40814
client1,0.15,5,25.478517
client1,0.15,6,28.548894
client1,0.15,7,31.619272
client1,0.15,8,34.689649
client1,0.15,9,37.760026
client1,0.15,10,40.830403
client1,0.15,11,43.90078
client1,0.15,12,46.971158
client1,0.15,13,50.041535
client1,0.15,14,53.111912
client1,0.15,15,56.182289
client1,0.15,16,59.252666
client1,0.15,17,62.323044
client1,0.15,18,65.393421
client1,0.15,19,68.463798
client1,0.15,20,71.534175
client1,0.15,21,74.604552
client1,0.15,22,77.67493
client1,0.15,23,80.745307
client1,0.15,24,83.815684
client1,0.15,25,86.886061
client1,0.15,26,89.956438
client1,0.15,27,93.026816
client1,0.15,28,96.097193
client1,0.15,29,99.16757
client1,0.15,30,102.237947
client1,0.15,31,105.308324
client1,0.15,32,108.378702
client1,0.15,33,111.449079
client1,0.15,34,114.519456
client1,0.15,35,117.589833
client1,0.15,36,120.66021
client1,0.15,37,123.730588
client1,0.15,38,126.800965
client1,0.15,39,129.871342
client1,0.15,40,132.941719
client1,0.15,41,136.012096
client1,0.15,42,139.082474
client1,0.15,43,142.152851
client1,0.15,44,145.223228
client1,0.15,45,148.293605
client1,0.15,46,151.363982
client1,0.15,47,154.43436
client1,0.15,48,157.504737
client1,0.15,49,160.575114
client1,0.15,50,163.645491
client1,0.15,51,166.715868
client1,0.15,52,169.786246
client1,0.15,53,172.856623
client1,0.15,54,175.927
client1,0.15,55,178.997377
client1,0.15,56,182.067754
client1,0.15,57,185.138132
client1,0.15,58,188.208509
client1,0.15,59,191.278886
client1,0.15,60,194.349263
client1,0.15,61,197.41964
client1,0.15,62,200.490018
client1,0.15,63,203.560395
client1,0.15,64,206.630772
client1,0.15,65,209.701149
client1,0.15,66,212.771526
client1,0.15,67,215.841904
client1,0.15,68,218.912281
client1,0.15,69,221.982658
client1,0.15,70,225.053035
client1,0.15,71,228.123412
client1,0.15,72,231.19379
client1,0.15,73,234.264167
client1,0.15,74,237.334544
client1,0.15,75,240.404921
client1,0.15,76,243.475298
client1,0.15,77,246.545676
client1,0.15,78,249.616053
client1,0.15,79,252.68643
client1,0.15,80,255.756807
client1,0.15,81,258.827184
client1,0.15,82,261.897562
client1,0.15,83,264.967939
client1,0.15,84,268.038316
client1,0.15,85,271.108693
client1,0.15,86,274.17907
client1,0.15,87,277.249448
client1,0.15,88,280.319825
client1,0.15,89,283.390202
client1,0.15,90,286.460579
client1,0.15,91,289.530956
client1,0.15,92,292.601334
client1,0.15,93,295.671711
client1,0.15,94,298.742088
client1,0.15,95,301.812465
client1,0.15,96,304.882842
client1,0.15,97,307.95322
client1,0.15,98,311.023597
client1,0.15,99,314.093974
client1,0.15,100,317.164351
client2,0.15,1,319.280531
client2,0.15,2,628.434431
client2,0.15,3,937.588331
client2,0.15,4,1246.742231
client2,0.15,5,1555.896131
client2,0.15,6,1865.050031
client2,0.15,7,2174.203931
client2,0.15,8,2483.357831
client2,0.15,9,2792.511731
client2,0.15,10,3101.665631
client2,0.15,11,3410.819531
client2,0.15,12,3719.973431
client2,0.15,13,4029.127331
client2,0.15,14,4338.281231
client2,0.15,15,4647.43513
client2,0.15,16,4956.58903
client2,0.15,17,5265.74293
client2,0.15,18,5574.89683
client2,0.15,19,5884.05073
client2,0.15,20,6193.20463
client2,0.15,21,6502.35853
client2,0.15,22,6811.51243
client2,0.15,23,7120.66633
client2,0.15,24,7429.82023
client2,0.15,25,7738.97413
client2,0.15,26,8048.12803
client2,0.15,27,8357.28193
client2,0.15,28,8666.43583
client2,0.15,29,8975.58973
client2,0.15,30,9284.74363
client2,0.15,31,9593.89753
client2,0.15,32,9903.05143
client2,0.15,33,10212.20533
client2,0.15,34,10521.35923
client2,0.15,35,10830.51313
client2,0.15,36,11139.66703
client2,0.15,37,11448.82093
client2,0.15,38,11757.97483
client2,0.15,39,12067.128729
client2,0.15,40,12376.282629
client2,0.15,41,12685.436529
client2,0.15,42,12994.590429
client2,0.15,43,13303.744329
client2,0.15,44,13612.898229
client2,0.15,45,13922.052129
client2,0.15,46,14231.206029
client2,0.15,47,14540.359929
client2,0.15,48,14849.513829
client2,0.15,49,15158.667729
client2,0.15,50,15467.821629
client2,0.15,51,15776.975529
client2,0.15,52,16086.129429
client2,0.15,53,16395.283329
client2,0.15,54,16704.437229
client2,0.15,55,17013.591129
client2,0.15,56,17322.745029
client2,0.15,57,17631.898929
client2,0.15,58,17941.052829
client2,0.15,59,18250.206729
client2,0.15,60,18559.360629
client2,0.15,61,18868.514529
client2,0.15,62,19177.668429
client2,0.15,63,19486.822328
client2,0.15,64,19795.976228
client2,0.15,65,20105.130128
client2,0.15,66,20414.284028
client2,0.15,67,20723.437928
client2,0.15,68,21032.591828
client2,0.15,69,21341.745728
client2,0.15,70,21650.899628
client2,0.15,71,21960.053528
client2,0.15,72,22269.207428
client2,0.15,73,22578.361328
client2,0.15,74,22887.515228
client2,0.15,75,23196.669128
client2,0.15,76,23505.823028
client2,0.15,77,23814.976928
client2,0.15,78,24124.130828
client2,0.15,79,24433.284728
client2,0.15,80,24742.438628
client2,0.15,81,25051.592528
client2,0.15,82,25360.746428
client2,0.15,83,25669.900328
client2,0.15,84,25979.054228
client2,0.15,85,26288.208128
client2,0.15,86,26597.362028
client2,0.15,87,26906.515927
client2,0.15,88,27215.669827
client2,0.15,89,27524.823727
client2,0.15,90,27833.977627
client2,0.15,91,28143.131527
client2,0.15,92,28452.285427
client2,0.15,93,28761.439327
client2,0.15,94,29070.593227
client2,0.15,95,29379.747127
client2,0.15,96,29688.901027
client2,0.15,97,29998.054927
client2,0.15,98,30307.208827
client2,0.15,99,30616.362727
client2,0.15,100,30925.516627
client0,0.14,1,38.886457
client0,0.14,2,67.646284
client0,0.14,3,96.40611
client0,0.14,4,125.165936
client0,0.14,5,153.925763
client0,0.14,6,182.685589
client0,0.14,7,211.445415
client0,0.14,8,240.205242
client0,0.14,9,268.965068
client0,0.14,10,297.724894
client0,0.14,11,326.484721
client0,0.14,12,355.244547
client0,0.14,13,384.004373
client0,0.14,14,412.764199
client0,0.14,15,441.524026
client0,0.14,16,470.283852
client0,0.14,17,499.043678
client0,0.14,18,527.803505
client0,0.14,19,556.563331
client0,0.14,20,585.323157
client0,0.14,21,614.082984
client0,0.14,22,642.84281
client0,0.14,23,671.602636
client0,0.14,24,700.362463
client0,0.14,25,729.122289
client0,0.14,26,757.882115
client0,0.14,27,786.641942
client0,0.14,28,815.401768
client0,0.14,29,844.161594
client0,0.14,30,872.92142
client0,0.14,31,901.681247
client0,0.14,32,930.441073
client0,0.14,33,959.200899
client0,0.14,34,987.960726
client0,0.14,35,1016.720552
client0,0.14,36,1045.480378
client0,0.14,37,1074.240205
client0,0.14,38,1103.000031
client0,0.14,39,1131.759857
client0,0.14,40,1160.519684
client0,0.14,41,1189.27951
client0,0.14,42,1218.039336
client0,0.14,43,1246.799163
client0,0.14,44,1275.558989
client0,0.14,45,1304.318815
client0,0.14,46,1333.078641
client0,0.14,47,1361.838468
client0,0.14,48,1390.598294
client0,0.14,49,1419.35812
client0,0.14,50,1448.117947
client0,0.14,51,1476.877773
client0,0.14,52,1505.637599
client0,0.14,53,1534.397426
client0,0.14,54,1563.157252
client0,0.14,55,1591.917078
client0,0.14,56,1620.676905
client0,0.14,57,1649.436731
client0,0.14,58,1678.196557
client0,0.14,59,1706.956384
client0,0.14,60,1735.71621
client0,0.14,61,1764.476036
client0,0.14,62,1793.235862
client0,0.14,63,1821.995689
client0,0.14,64,1850.755515
client0,0.14,65,1879.515341
client0,0.14,66,1908.275168
client0,0.14,67,1937.034994
client0,0.14,68,1965.79482
client0,0.14,69,1994.554647
client0,0.14,70,2023.314473
client0,0.14,71,2052.074299
client0,0.14,72,2080.834126
client0,0.14,73,2109.593952
client0,0.14,74,2138.353778
client0,0.14,75,2167.113604
client0,0.14,76,2195.873431
client0,0.14,77,2224.633257
client0,0.14,78,2253.393083
client0,0.14,79,2282.15291
client0,0.14,80,2310.912736
client0,0.14,81,2339.672562
client0,0.14,82,2368.432389
client0,0.14,83,2397.192215
client0,0.14,84,2425.952041
client0,0.14,85,2454.711868
client0,0.14,86,2483.471694
client0,0.14,87,2512.23152
client0,0.14,88,2540.991347
client0,0.14,89,2569.751173
client0,0.14,90,2598.510999
client0,0.14,91,2627.270825
client0,0.14,92,2656.030652
client0,0.14,93,2684.790478
client0,0.14,94,2713.550304
client0,0.14,95,2742.310131
client0,0.14,96,2771.069957
client0,0.14,97,2799.829783
client0,0.14,98,2828.58961
client0,0.14,99,2857.349436
client0,0.14,100,2886.109262
client1,0.14,1,26.017265
client1,0.14,2,41.907899
client1,0.14,3,57.798533
client1,0.14,4,73.689166
client1,0.14,5,89.5798
client1,0.14,6,105.470434
client1,0.14,7,121.361068
client1,0.14,8,137.251702
client1,0.14,9,153.142335
client1,0.14,10,169.032969
client1,0.14,11,184.923603
client1,0.14,12,200.814237
client1,0.14,13,216.704871
client1,0.14,14,232.595505
client1,0.14,15,248.486138
client1,0.14,16,264.376772
client1,0.14,17,280.267406
client1,0.14,18,296.15804
client1,0.14,19,312.048674
client1,0.14,20,327.939308
client1,0.14,21,343.829941
client1,0.14,22,359.720575
client1,0.14,23,375.611209
client1,0.14,24,391.501843
client1,0.14,25,407.392477
client1,0.14,26,423.28311
client1,0.14,27,439.173744
client1,0.14,28,455.064378
client1,0.14,29,470.955012
client1,0.14,30,486.845646
client1,0.14,31,502.73628
client1,0.14,32,518.626913
client1,0.14,33,534.517547
client1,0.14,34,550.408181
client1,0.14,35,566.298815
client1,0.14,36,582.189449
client1,0.14,37,598.080082
client1,0.14,38,613.970716
client1,0.14,39,629.86135
client1,0.14,40,645.751984
client1,0.14,41,661.642618
client1,0.14,42,677.533252
client1,0.14,43,693.423885
client1,0.14,44,709.314519
client1,0.14,45,725.205153
client1,0.14,46,741.095787
client1,0.14,47,756.986421
client1,0.14,48,772.877054
client1,0.14,49,788.767688
client1,0.14,50,804.658322
client1,0.14,51,820.548956
client1,0.14,52,836.43959
client1,0.14,53,852.330224
client1,0.14,54,868.220857
client1,0.14,55,884.111491
client1,0.14,56,900.002125
client1,0.14,57,915.892759
client1,0.14,58,931.783393
client1,0.14,59,947.674026
client1,0.14,60,963.56466
client1,0.14,61,979.455294
client1,0.14,62,995.345928
client1,0.14,63,1011.236562
client1,0.14,64,1027.127196
client1,0.14,65,1043.017829
client1,0.14,66,1058.908463
client1,0.14,67,1074.799097
client1,0.14,68,1090.689731
client1,0.14,69,1106.580365
client1,0.14,70,1122.470999
client1,0.14,71,1138.361632
client1,0.14,72,1154.252266
client1,0.14,73,1170.1429
client1,0.14,74,1186.033534
client1,0.14,75,1201.924168
client1,0.14,76,1217.814801
client1,0.14,77,1233.705435
client1,0.14,78,1249.596069
client1,0.14,79,1265.486703
client1,0.14,80,1281.377337
client1,0.14,81,1297.267971
client1,0.14,82,1313.158604
client1,0.14,83,1329.049238
client1,0.14,84,1344.939872
client1,0.14,85,1360.830506
client1,0.14,86,1376.72114
client1,0.14,87,1392.611773
client1,0.14,88,1408.502407
client1,0.14,89,1424.393041
client1,0.14,90,1440.283675
client1,0.14,91,1456.174309
client1,0.14,92,1472.064943
client1,0.14,93,1487.955576
client1,0.14,94,1503.84621
client1,0.14,95,1519.736844
client1,0.14,96,1535.627478
client1,0.14,97,1551.518112
client1,0.14,98,1567.408745
client1,0.14,99,1583.299379
client1,0.14,100,1599.190013
client2,0.14,1,951.505867
client2,0.14,2,1892.885104
client2,0.14,3,2834.26434
client2,0.14,4,3775.643576
client2,0.14,5,4717.022812
client2,0.14,6,5658.402049
client2,0.14,7,6599.781285
client2,0.14,8,7541.160521
client2,0.14,9,8482.539757
client2,0.14,10,9423.918993
client2,0.14,11,10365.29823
client2,0.14,12,11306.677466
client2,0.14,13,12248.056702
client2,0.14,14,13189.435938
client2,0.14,15,14130.815175
client2,0.14,16,15072.194411
client2,0.14,17,16013.573647
client2,0.14,18,16954.952883
client2,0.14,19,17896.33212
client2,0.14,20,18837.711356
client2,0.14,21,19779.090592
client2,0.14,22,20720.469828
client2,0.14,23,21661.849064
client2,0.14,24,22603.228301
client2,0.14,25,23544.607537
client2,0.14,26,24485.986773
client2,0.14,27,25427.366009
client2,0.14,28,26368.745246
client2,0.14,29,27310.124482
client2,0.14,30,28251.503718
client2,0.14,31,29192.882954
client2,0.14,32,30134.262191
client2,0.14,33,31075.641427
client2,0.14,34,32017.020663
client2,0.14,35,32958.399899
client2,0.14,36,33899.779136
client2,0.14,37,34841.158372
client2,0.14,38,35782.537608
client2,0.14,39,36723.916844
client2,0.14,40,37665.29608
client2,0.14,41,38606.675317
client2,0.14,42,39548.054553
client2,0.14,43,40489.433789
client2,0.14,44,41430.813025
client2,0.14,45,42372.192262
client2,0.14,46,43313.571498
client2,0.14,47,44254.950734
client2,0.14,48,45196.32997
client2,0.14,49,46137.709207
client2,0.14,50,47079.088443
client2,0.14,51,48020.467679
client2,0.14,52,48961.846915
client2,0.14,53,49903.226152
client2,0.14,54,50844.605388
client2,0.14,55,51785.984624
client2,0.14,56,52727.36386
client2,0.14,57,53668.743096
client2,0.14,58,54610.122333
client2,0.14,59,55551.501569
client2,0.14,60,56492.880805
client2,0.14,61,57434.260041
client2,0.14,62,58375.639278
client2,0.14,63,59317.018514
client2,0.14,64,60258.39775
client2,0.14,65,61199.776986
client2,0.14,66,62141.156223
client2,0.14,67,63082.535459
client2,0.14,68,64023.914695
client2,0.14,69,64965.293931
client2,0.14,70,65906.673168
client2,0.14,71,66848.052404
client2,0.14,72,67789.43164
client2,0.14,73,68730.810876
client2,0.14,74,69672.190112
client2,0.14,75,70613.569349
client2,0.14,76,71554.948585
client2,0.14,77,72496.327821
client2,0.14,78,73437.707057
client2,0.14,79,74379.086294
client2,0.14,80,75320.46553
client2,0.14,81,76261.844766
client2,0.14,82,77203.224002
client2,0.14,83,78144.603239
client2,0.14,84,79085.982475
client2,0.14,85,80027.361711
client2,0.14,86,80968.740947
client2,0.14,87,81910.120184
client2,0.14,88,82851.49942
client2,0.14,89,83792.878656
client2,0.14,90,84734.257892
client2,0.14,91,85675.637128
client2,0.14,92,86617.016365
client2,0.14,93,87558.395601
client2,0.14,94,88499.774837
client2,0.14,95,89441.154073
client2,0.14,96,90382.53331
client2,0.14,97,91323.912546
client2,0.14,98,92265.291782
client2,0.14,99,93206.671018
client2,0.14,100,94148.050255
client0,0.13,1,230.382515
client0,0.13,2,450.638399
client0,0.13,3,670.894283
client0,0.13,4,891.150167
client0,0.13,5,1111.40605
client0,0.13,6,1331.661934
client0,0.13,7,1551.917818
client0,0.13,8,1772.173702
client0,0.13,9,1992.429586
client0,0.13,10,2212.68547
client0,0.13,11,2432.941354
client0,0.13,12,2653.197237
client0,0.13,13,2873.453121
client0,0.13,14,3093.709005
client0,0.13,15,3313.964889
client0,0.13,16,3534.220773
client0,0.13,17,3754.476657
client0,0.13,18,3974.732541
client0,0.13,19,4194.988424
client0,0.13,20,4415.244308
client0,0.13,21,4635.500192
client0,0.13,22,4855.756076
client0,0.13,23,5076.01196
client0,0.13,24,5296.267844
client0,0.13,25,5516.523728
client0,0.13,26,5736.779611
client0,0.13,27,5957.035495
client0,0.13,28,6177.291379
client0,0.13,29,6397.547263
client0,0.13,30,6617.803147
client0,0.13,31,6838.059031
client0,0.13,32,7058.314915
client0,0.13,33,7278.570798
client0,0.13,34,7498.826682
client0,0.13,35,7719.082566
client0,0.13,36,7939.33845
client0,0.13,37,8159.594334
client0,0.13,38,8379.850218
client0,0.13,39,8600.106102
client0,0.13,40,8820.361985
client0,0.13,41,9040.617869
client0,0.13,42,9260.873753
client0,0.13,43,9481.129637
client0,0.13,44,9701.385521
client0,0.13,45,9921.641405
client0,0.13,46,10141.897289
client0,0.13,47,10362.153172
client0,0.13,48,10582.409056
client0,0.13,49,10802.66494
client0,0.13,50,11022.920824
client0,0.13,51,11243.176708
client0,0.13,52,11463.432592
client0,0.13,53,11683.688476
client0,0.13,54,11903.944359
client0,0.13,55,12124.200243
client0,0.13,56,12344.456127
client0,0.13,57,12564.712011
client0,0.13,58,12784.967895
client0,0.13,59,13005.223779
client0,0.13,60,13225.479663
client0,0.13,61,13445.735546
client0,0.13,62,13665.99143
client0,0.13,63,13886.247314
client0,0.13,64,14106.503198
client0,0.13,65,14326.759082
client0,0.13,66,14547.014966
client0,0.13,67,14767.27085
client0,0.13,68,14987.526733
client0,0.13,69,15207.782617
client0,0.13,70,15428.038501
client0,0.13,71,15648.294385
client0,0.13,72,15868.550269
client0,0.13,73,16088.806153
client0,0.13,74,16309.062037
client0,0.13,75,16529.317921
client0,0.13,76,16749.573804
client0,0.13,77,16969.829688
client0,0.13,78,17190.085572
client0,0.13,79,17410.341456
client0,0.13,80,17630.59734
client0,0.13,81,17850.853224
client0,0.13,82,18071.109108
client0,0.13,83,18291.364991
client0,0.13,84,18511.620875
client0,0.13,85,18731.876759
client0,0.13,86,18952.132643
client0,0.13,87,19172.388527
client0,0.13,88,19392.644411
client0,0.13,89,19612.900295
client0,0.13,90,19833.156178
client0,0.13,91,20053.412062
client0,0.13,92,20273.667946
client0,0.13,93,20493.92383
client0,0.13,94,20714.179714
client0,0.13,95,20934.435598
client0,0.13,96,21154.691482
client0,0.13,97,21374.947365
client0,0.13,98,21595.203249
client0,0.13,99,21815.459133
client0,0.13,100,22035.715017
client1,0.13,1,131.992594
client1,0.13,2,253.858556
client1,0.13,3,375.724519
client1,0.13,4,497.590481
client1,0.13,5,619.456444
client1,0.13,6,741.322406
client1,0.13,7,863.188369
client1,0.13,8,985.054331
client1,0.13,9,1106.920294
client1,0.13,10,1228.786256
client1,0.13,11,1350.652219
client1,0.13,12,1472.518181
client1,0.13,13,1594.384144
client1,0.13,14,1716.250106
client1,0.13,15,1838.116069
client1,0.13,16,1959.982031
client1,0.13,17,2081.847994
client1,0.13,18,2203.713956
client1,0.13,19,2325.579919
client1,0.13,20,2447.445881
client1,0.13,21,2569.311844
client1,0.13,22,2691.177806
client1,0.13,23,2813.043769
client1,0.13,24,2934.909731
client1,0.13,25,3056.775694
client1,0.13,26,3178.641656
client1,0.13,27,3300.507618
client1,0.13,28,3422.373581
client1,0.13,29,3544.239543
client1,0.13,30,3666.105506
client1,0.13,31,3787.971468
client1,0.13,32,3909.837431
client1,0.13,33,4031.703393
client1,0.13,34,4153.569356
client1,0.13,35,4275.435318
client1,0.13,36,4397.301281
client1,0.13,37,4519.167243
client1,0.13,38,4641.033206
client1,0.13,39,4762.899168
client1,0.13,40,4884.765131
client1,0.13,41,5006.631093
client1,0.13,42,5128.497056
client1,0.13,43,5250.363018
client1,0.13,44,5372.228981
client1,0.13,45,5494.094943
client1,0.13,46,5615.960906
client1,0.13,47,5737.826868
client1,0.13,48,5859.692831
client1,0.13,49,5981.558793
client1,0.13,50,6103.424756
